objectid,title,creator,date,description,subject,location,source,type,format,object_location,display_template,image_alt_text
8859,"My Garden, Early Spring",Other?,2000,,"My Garden, Early Spring",Oconee Cultural Arts Foundation,"Paint, Canvas",Image;StillImage,image/jpeg,/objects/IMG_8859 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/My Garden Early Spring/IMG_8859.HEIC
8860,"My Garden, Early Spring",Other?,2000,,"My Garden, Early Spring",Oconee Cultural Arts Foundation,"Paint, Canvas",Image;StillImage,image/jpeg,/objects/IMG_8860 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/My Garden Early Spring/IMG_8860.HEIC
6288,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6288 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6288.HEIC
6289,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6289 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6289.HEIC
6290,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6290 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6290.HEIC
6291,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6291 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6291.HEIC
6292,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6292 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6292.HEIC
6293,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6293 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6293.HEIC
6294,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6294 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6294.HEIC
6295,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6295 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6295.HEIC
6296,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6296 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6296.HEIC
6297,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6297 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6297.HEIC
6298,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6298 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6298.HEIC
6299,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6299 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6299.HEIC
6300,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6300 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6300.HEIC
6301,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6301 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6301.HEIC
6302,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_6302 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_6302.HEIC
8852,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8852 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8852.HEIC
8853,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8853 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8853.HEIC
8854,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8854 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8854.HEIC
8855,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8855 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8855.HEIC
8856,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8856 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8856.HEIC
8857,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8857 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8857.HEIC
8858,Rituals and Ruins,Enviro/Land Art,1970,,Rituals and Ruins,Oconee Cultural Arts Foundation,"Cast Concrete, Dye",Image;StillImage,image/jpeg,/objects/IMG_8858 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Oconee Cultural Arts Foundation/Rituals and Ruins/IMG_8858.HEIC
6281,,Shacks,1993,,,Hawthorne Drugs,"Pen and/or Pencil, Paper",Image;StillImage,image/jpeg,/objects/IMG_6281 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Shack Drawing - Hawthorne Drugs/IMG_6281.HEIC
6282,,Shacks,1993,,,Hawthorne Drugs,"Pen and/or Pencil, Paper",Image;StillImage,image/jpeg,/objects/IMG_6282 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Shack Drawing - Hawthorne Drugs/IMG_6282.HEIC
6283,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_6283 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_6283.HEIC
6284,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_6284 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_6284.HEIC
6285,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_6285 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_6285.HEIC
6286,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_6286 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_6286.HEIC
8841,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_8841 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_8841.HEIC
8842,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_8842 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_8842.HEIC
8843,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_8843 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_8843.HEIC
8844,,Other?,1990,,Spirit Jar,Hawthorne Drugs,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_8844 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Hawthorne Drugs/Hawthorne Drugs - Assemblage/IMG_8844.HEIC
2501,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2501 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2501.HEIC
2502,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2502 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2502.HEIC
2503,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2503 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2503.HEIC
2504,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2504 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2504.HEIC
2505,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2505 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2505.HEIC
2517,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2517 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2517.HEIC
2518,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2518 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2518.HEIC
2519,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2519 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2519.HEIC
2520,Memory Piece,Other?,1994,,Spirit Jar,Spelman,"Found Object(s), Text",Image;StillImage,image/jpeg,/objects/IMG_2520 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Spelman/IMG_2520.HEIC
3226,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3226 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3226.HEIC
3227,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3227 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3227.HEIC
3228,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3228 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3228.HEIC
3229,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3229 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3229.HEIC
3230,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3230 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3230.HEIC
3231,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3231 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3231.HEIC
3232,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3232 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3232.HEIC
3233,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3233 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3233.HEIC
3234,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3234 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3234.HEIC
3235,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3235 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3235.HEIC
3236,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3236 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3236.HEIC
3237,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3237 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3237.HEIC
3238,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3238 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3238.HEIC
3239,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3239 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3239.HEIC
3240,The Doctor,Other?,,,The Doctor,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3240 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/The Doctor/IMG_3240.HEIC
3262,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3262 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3262.HEIC
3263,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3263 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3263.HEIC
3264,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3264 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3264.HEIC
3265,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3265 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3265.HEIC
3421,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3421 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3421.HEIC
3422,Spirit Tree,Other?,,,Spirit Jar,GA Museum of Art,Found Object(s),Image;StillImage,image/jpeg,/objects/IMG_3422 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Jar/IMG_3422.HEIC
3304,Wall Column,Frustula,1980,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,/objects/IMG_3304 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3304.HEIC
3303,Sentinel,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,/objects/IMG_3303 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3303.HEIC
3301,Wall Crossing,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,/objects/IMG_3301 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3301.HEIC
3302,Wall Crossing,Frustula,1981,,Frustula,GA Museum of Art,Cast Concrete,Image;StillImage,image/jpeg,/objects/IMG_3302 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Frustula/IMG_3302.HEIC
3387,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3387 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3387.HEIC
3282,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3282 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3282.HEIC
3283,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3283 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3283.HEIC
3284,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3284 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3284.HEIC
3285,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3285 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3285.HEIC
3286,Bubba's Chair,Other?,,,Chair,GA Museum of Art,"Wood, Ink",Image;StillImage,image/jpeg,/objects/IMG_3286 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Georgia Museum of Art/Logged/Furniture/IMG_3286.HEIC
2550,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2550 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2550.HEIC
2551,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2551 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2551.HEIC
2552,Yellow Daisies,Shacks,2001,red shack with porch and two stories. By three yellow daisies,,Taubman Museum,"Oil Pastel and/or Marker, Paper",Image;StillImage,image/jpeg,/objects/IMG_2552 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2552.HEIC
2533,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,/objects/IMG_2533 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2533.HEIC
2534,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,/objects/IMG_2534 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2534.HEIC
2535,Harriet's Shack,Shacks,1996,Black woman standing by red and yellow shack with two doors and four windows,,Taubman Museum,"Paper, Oil Pastel and/or Marker, Pen and/or Pencil",Image;StillImage,image/jpeg,/objects/IMG_2535 Small.jpeg,image,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Macon/Taubman Museum/Logged/BB/IMG_2535.HEIC
