objectid,title,creator,date,description,subject,location,source,type,format,object_location,image_thumb
9742,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9742.HEIC,/objects/IMG_9742 Small.jpeg
9743,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9743.HEIC,/objects/IMG_9743 Small.jpeg
9744,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9744.HEIC,/objects/IMG_9744 Small.jpeg
9825,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9825.HEIC,/objects/IMG_9825 Small.jpeg
9827,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9827.HEIC,/objects/IMG_9827 Small.jpeg
9836,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9836.HEIC,/objects/IMG_9836 Small.jpeg
9854,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9854.HEIC,/objects/IMG_9854 Small.jpeg
9933,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9933.HEIC,/objects/IMG_9933 Small.jpeg
9935,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9935.HEIC,/objects/IMG_9935 Small.jpeg
9938,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9938.HEIC,/objects/IMG_9938 Small.jpeg
9939,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9939.HEIC,/objects/IMG_9939 Small.jpeg
9954,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9954.HEIC,/objects/IMG_9954 Small.jpeg
9964 (1),,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9964 (1).HEIC,/objects/IMG_9964 (1) Small.jpeg
9964,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9964.HEIC,/objects/IMG_9964 Small.jpeg
9973,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9973.HEIC,/objects/IMG_9973 Small.jpeg
9974,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9974.HEIC,/objects/IMG_9974 Small.jpeg
9975,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9975.HEIC,/objects/IMG_9975 Small.jpeg
9976,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9976.HEIC,/objects/IMG_9976 Small.jpeg
9977,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9977.HEIC,/objects/IMG_9977 Small.jpeg
9978,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9978.HEIC,/objects/IMG_9978 Small.jpeg
9979,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9979.HEIC,/objects/IMG_9979 Small.jpeg
9980,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9980.HEIC,/objects/IMG_9980 Small.jpeg
9981,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9981.HEIC,/objects/IMG_9981 Small.jpeg
9982,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9982.HEIC,/objects/IMG_9982 Small.jpeg
9983,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9983.HEIC,/objects/IMG_9983 Small.jpeg
9984,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9984.HEIC,/objects/IMG_9984 Small.jpeg
9985,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9985.HEIC,/objects/IMG_9985 Small.jpeg
9986,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9986.HEIC,/objects/IMG_9986 Small.jpeg
9987,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9987.HEIC,/objects/IMG_9987 Small.jpeg
9988,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9988.HEIC,/objects/IMG_9988 Small.jpeg
9989,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9989.HEIC,/objects/IMG_9989 Small.jpeg
9990,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9990.HEIC,/objects/IMG_9990 Small.jpeg
9992,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9992.HEIC,/objects/IMG_9992 Small.jpeg
9995,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9995.HEIC,/objects/IMG_9995 Small.jpeg
9996,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9996.HEIC,/objects/IMG_9996 Small.jpeg
9997,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9997.HEIC,/objects/IMG_9997 Small.jpeg
9998,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9998.HEIC,/objects/IMG_9998 Small.jpeg
9999,,Frustula,,,,Smithsonian,,Image;StillImage,image/jpeg,https://www.dropbox.com/home/Beverly Buchanan Digital Repository (WIP)/BB_Archive/Test Dropbox to Drive/Smithsonian/Logged in April 2026 version/Frustula/IMG_9999.HEIC,/objects/IMG_9999 Small.jpeg
39,,Shacks,,"Two red shacks with black roofs and chimneys, one with porch. Blue green background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
89a,,Shacks,,"Three shacks. One purple, one red, one yellow with black roofs on blue purple yellow background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
89b,,Shacks,,"Three shacks. One red with brown roof, one blue with red roof, one orange with blue roof. Red yellow blue background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
90a,,Shacks,,"Eight shacks. Two red with black roofs, one red with red roof, one white with blue roof, one yellow with white roof, one green with black roof, one green with red roof, one purple with blue roof. Purple green background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
90b,,Shacks,,"Two shacks, blue with green marks and black roofs. Red orange background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
91,,Shacks,,Two shacks. one blue with black roof. one red with black roof. yellow purple green background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
94,,Shacks,,Red shack with purple roof. Fence in background. Black woman holding flower in foreground green field.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
95,,Shacks,,Black woman holding flower in foreground green field.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
96,,Shacks,,Three multicolor shacks with black tires in foreground,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
97,Blue Lightning,Shacks,,Four white shacks with black roofs. Blue red background with flowers and fence.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
98,Blue Lightning,Shacks,,Four white shacks with black roofs. Blue red background with flowers and fence.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
207b,In Honor of Dilmus Hall #15,Shacks,,,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
207a,In Honor of Dilmus Hall #16,Shacks,,,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
206b,In Honor of Dilmus Hall #15,Shacks,,,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
206a,In Honor of Dilmus Hall #16,Shacks,,,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
208a,,Shacks,,Four white shacks with black roofs and porches. Red purple blue background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
208b,,Shacks,,Three red shacks with red roofs and chimneys. Multicolor red orange marked background with blue sky.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
208c,,Shacks,,"Two white shacks with black roofs, porch, and chimney inside fence",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
209a,,Shacks,,Four white shacks with black roofs and porches. Red purple blue background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
209b,,Shacks,,Three red shacks with red roofs and chimneys. Multicolor red orange marked background with blue sky.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
209c,Fences,Shacks,1991,"Two white shacks with black roofs, porch, and chimney inside fence",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
210a,Camp Baskerville,Shacks,,Red blue walls with red blue roof and black chimney. Pink with red roof. Multicolor blue red background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
210b,Clean up this Yard,Shacks,1991,Brown with light brown roof and porch on red green background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
211a,Camp Baskerville,Shacks,,Red blue walls with red blue roof and black chimney. Pink with red roof. Multicolor blue red background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
211b,Clean up this Yard,Shacks,1991,Brown with light brown roof and porch on red green background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
212,,Shacks,,Four shacks covered in red marks. Three red with black roofs. One purple blue with blue roof. Red background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
213a,,Shacks,1990,"Two shacks. Blue with black roof. Red with black roof, porch, and chimney. Red yellow background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
213b,Working Shacks,Shacks,1992,Two shacks. Red with black roof. Orange with black roof. Multicolor background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
215a,,Shacks,,Four shacks. Red with black roof and chimney. Orange with black roof and chimney. Blue with black roof and chimney. Yellow with black roof and chimney. Blue purple yellow background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
215b,"Athens, GA #2",Shacks,1992,"Two shacks. Orange with black roof and porch. Red with black roof, porch, and chimney. Blue background with yellow marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
216,"Athens, GA #2",Shacks,1992,"Two shacks. Orange with black roof and porch. Red with black roof, porch, and chimney. Blue background with yellow marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
217b,"Athens, GA #2",Shacks,1992,"Two shacks. Orange with black roof and porch. Red with black roof, porch, and chimney. Blue background with yellow marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
217a,Pete Dickens Road,Shacks,1991,Two shacks. Orange with brown roof. Red with grey roof. Blue yellow background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
218b,"Athens, GA #2",Shacks,1992,"Two shacks. Orange with black roof and porch. Red with black roof, porch, and chimney. Blue background with yellow marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
218a,Pete Dickens Road,Shacks,1991,Two shacks. Orange with brown roof. Red with grey roof. Blue yellow background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
219,Tar Tops,Shacks,1992,"Two shacks. Purple with black roof. Red with black roof, porch, and chimney. Blue green background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
220,Tar Tops,Shacks,1992,"Two shacks. Purple with black roof. Red with black roof, porch, and chimney. Blue green background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
221,Doe Run Shacks,Shacks,,Three shacks. Yellow with black roof and chimney. Brown with black roof and chimney. Red with black roof and chimney. Green yellow purple background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
222,Doe Run Shacks,Shacks,,Three shacks. Yellow with black roof and chimney. Brown with black roof and chimney. Red with black roof and chimney. Green yellow purple background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
223,Home in a Hurry,Shacks,,Four shacks. Red with black roof and chimney. Orange with black roof and chimney. Yellow with black roof and chimney. Red with black roof. Black figure in yellow dress in background. Background blue red.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
224,Home in a Hurry,Shacks,,Four shacks. Red with black roof and chimney. Orange with black roof and chimney. Yellow with black roof and chimney. Red with black roof. Black figure in yellow dress in background. Background blue red.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
225,Bettis Academy,Shacks,1991,"Four shacks. Three red, one blue. Covered in multicolor marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
226,Bettis Academy,Shacks,1991,"Four shacks. Three red, one blue. Covered in multicolor marks.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
227,Raw Sweet Sugar Shacks,Shacks,1991,"Three red shacks with black roofs, blue background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
228,Raw Sweet Sugar Shacks,Shacks,1991,"Three red shacks with black roofs, blue background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
229a,Eastover Community,Shacks,1991,"Two shacks. One red with red roof, chimney and porch. One red with black roof and chimney. Blue red background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
229b,"Lincoln Academy, Kings Mountain, NC",Shacks,1991,Four shacks. One red with grey roof. One red with brown roof. One purple with red roof. One green with red roof. Orange red green background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
229c,Vesta Community,Shacks,1991,Three shacks. One pink with black roof. One red with red roof. One red with green roof. Blue background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
230a,Eastover Community,Shacks,1991,"Two shacks. One red with red roof, chimney and porch. One red with black roof and chimney. Blue red background",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
230b,"Lincoln Academy, Kings Mountain, NC",Shacks,1991,Four shacks. One red with grey roof. One red with brown roof. One purple with red roof. One green with red roof. Orange red green background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
230c,Vesta Community,Shacks,1991,Three shacks. One pink with black roof. One red with red roof. One red with green roof. Blue background,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
231,"Lincoln Academy, Kings Mountain, NC",Shacks,1991,Four shacks. One red with grey roof. One red with brown roof. One purple with red roof. One green with red roof. Orange red green background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
232,"Lincoln Academy, Kings Mountain, NC",Shacks,1991,Four shacks. One red with grey roof. One red with brown roof. One purple with red roof. One green with red roof. Orange red green background.,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
235a,,Shacks,,"Two shacks. Blue with black roof. Red with black roof, porch, and chimney. Blue white green background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
235b,,Shacks,,"Two shacks. Red with black roof, chimney and porch. Red with red roof, chimney and porch. Red orange background. A barely visible third shack",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
237a,,Shacks,1991,Three shacks. Red with grey roof. Red with black roof. Brown with blue roof. Blue background. ,,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
237b,,Shacks,1992,"Two shacks. Purple with blue roof, red with beige roof. Multicolor background.",,Smithsonian,"Paper, Oil Pastel and/or Marker",,,,
